File Name,Area,Perimeter,Hu Moment 1,Hu Moment 2,Hu Moment 3,Hu Moment 4,Hu Moment 5,Hu Moment 6,Hu Moment 7,Label
0852.jpg,31103.0,741.9655101299286,0.17588302601565703,0.0025856299361103597,0.00031313944140464237,9.806201044832184e-06,9.577647133581885e-11,2.7806998963184763e-07,5.348934733065796e-10,11
0431.jpg,32252.5,749.0365777015686,0.17490518324584553,0.003016640018627409,7.909359700995548e-06,3.7146973914591406e-07,5.920332591515904e-13,1.7148742596199546e-08,2.3435586023162384e-13,39
0969.jpg,36560.0,781.1126978397369,0.17591502190796857,0.003141247521273602,1.7424128654213485e-06,1.557997109392239e-08,-1.5146055880836577e-15,-5.3576077571350814e-11,2.0725462370283484e-15,33
1022.jpg,38221.0,786.1421352624893,0.1737917619892893,0.0024262834040623773,8.440531816622902e-08,4.87598831749795e-09,9.891731437869518e-17,3.645249349977637e-11,-5.442511039247871e-19,30
0067.jpg,37126.5,778.6690467596054,0.1735655850486277,0.0025496631786920874,1.1464004511185647e-06,4.604560594492348e-09,-1.3176741921833655e-16,2.0329821092180265e-10,-3.0749894491667416e-16,47
0880.jpg,32252.5,749.0365777015686,0.17490518324584553,0.003016640018627409,7.909359700995548e-06,3.7146973914591406e-07,5.920332591515904e-13,1.7148742596199546e-08,2.3435586023162384e-13,39
0851.jpg,34436.0,757.1959581375122,0.17285198128541748,0.0020305377743174546,0.00012799427184773303,5.133663520408962e-06,-1.6297406636589226e-11,-1.6733061145712144e-08,-1.3058100017686635e-10,64
0340.jpg,36392.5,776.1837655305862,0.17219057169716007,0.0018555892665471343,2.5433367972887853e-05,9.302726370747863e-07,-4.4711175843631876e-12,-3.799569754438993e-08,6.961409621919763e-13,93
0610.jpg,36560.0,781.1126978397369,0.17591502190796857,0.003141247521273602,1.7424128654213485e-06,1.557997109392239e-08,-1.5146055880836577e-15,-5.3576077571350814e-11,2.0725462370283484e-15,33
0097.jpg,31103.0,741.9655101299286,0.17588302601565703,0.0025856299361103597,0.00031313944140464237,9.806201044832184e-06,9.577647133581885e-11,2.7806998963184763e-07,5.348934733065796e-10,11
0989.jpg,38344.5,786.7279218435287,0.17389612328146814,0.0024868354717926824,5.50845000406421e-09,5.128074866735576e-10,2.2214027824690465e-19,1.534302219169919e-11,8.327598155486361e-19,16
0514.jpg,30977.5,779.6984843015671,0.19518262247773438,0.007758928660518272,0.00024125596279755206,1.9799420622634153e-05,2.26269031567402e-10,-1.3363653378452342e-06,1.3495781895642049e-09,29
0843.jpg,36255.5,778.5269113779068,0.17605704366706798,0.003196775471941273,6.58939596994553e-07,3.165443444871013e-08,-3.0177456666875768e-15,-1.5725926333645937e-09,3.43414549196346e-15,78
0802.jpg,32449.0,743.4213536977768,0.17287825100875065,0.0023527608726929532,9.920169818320588e-05,2.3494201811048743e-06,-2.659006610012423e-11,-5.2707863614604185e-08,2.4071620476299966e-11,1
0386.jpg,32252.5,749.0365777015686,0.17490518324584553,0.003016640018627409,7.909359700995548e-06,3.7146973914591406e-07,5.920332591515904e-13,1.7148742596199546e-08,2.3435586023162384e-13,39
0295.jpg,34395.5,785.0365777015686,0.1794075153648311,0.003968265033370194,0.0002870022944352758,5.913956506381647e-06,2.4195510132549794e-10,3.722425980201947e-07,-2.8657685917361894e-11,41
0367.jpg,35177.0,761.8822498321533,0.17245935892789108,0.0019219331167890418,6.69462016134056e-05,1.9699028933962736e-06,-1.784678378794282e-11,-5.0268457657920124e-08,1.3901269948597156e-11,23
0703.jpg,36683.0,781.1126978397369,0.17464979609642745,0.0027296496666409592,6.371228175699373e-07,2.2809641623656037e-08,-2.7493188204071245e-15,-1.1898937639209675e-09,4.7264675160006407e-17,82
0842.jpg,31875.0,703.6467492580414,0.16822875105408486,0.002036802419347164,6.198235041614413e-05,2.3220856154922466e-06,-1.4274086389389722e-11,-1.8028239932439916e-08,-2.3923288399107002e-11,10
0885.jpg,33715.0,781.4558436870575,0.18008919690539746,0.0041163377497839574,0.0003386481063106055,9.639333458391925e-06,5.506338165059082e-10,6.127678821676965e-07,1.0698135927952448e-11,55
